"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1341",29554,0.5,"L2 16",42,"disamb","fp","disamb fp",8,0,386,386,0.5,0.5,386
"1342",29556,0.5,"L2 16",45,"disamb","fp","disamb fp",7,0,586,586,-0.5,0.5,586
"1343",29558,0.5,"L2 16",40,"disamb","fp","disamb fp",6,0,358,358,0.5,-0.5,358
"1344",29560,0.5,"L2 16",39,"disamb","fp","disamb fp",5,0,390,390,-0.5,-0.5,390
"1345",29562,0.5,"L2 17",35,"disamb","fp","disamb fp",6,0,346,346,0.5,-0.5,346
"1346",29564,0.5,"L2 17",40,"disamb","fp","disamb fp",7,0,430,430,-0.5,0.5,430
"1347",29566,0.5,"L2 17",42,"disamb","fp","disamb fp",5,0,506,506,-0.5,-0.5,506
"1348",29568,0.5,"L2 17",31,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"1349",29570,0.5,"L2 17",33,"disamb","fp","disamb fp",8,0,226,226,0.5,0.5,226
"1350",29572,0.5,"L2 17",29,"disamb","fp","disamb fp",8,0,304,304,0.5,0.5,304
"1351",29574,0.5,"L2 17",28,"disamb","fp","disamb fp",7,0,358,358,-0.5,0.5,358
"1352",29576,0.5,"L2 17",41,"disamb","fp","disamb fp",8,0,334,334,0.5,0.5,334
"1353",29578,0.5,"L2 17",44,"disamb","fp","disamb fp",7,0,346,346,-0.5,0.5,346
"1354",29580,0.5,"L2 17",37,"disamb","fp","disamb fp",8,0,598,598,0.5,0.5,598
"1355",29582,0.5,"L2 17",30,"disamb","fp","disamb fp",5,0,228,228,-0.5,-0.5,228
"1356",29584,0.5,"L2 17",38,"disamb","fp","disamb fp",5,0,304,304,-0.5,-0.5,304
"1357",29586,0.5,"L2 17",47,"disamb","fp","disamb fp",6,0,232,232,0.5,-0.5,232
"1358",29588,0.5,"L2 17",32,"disamb","fp","disamb fp",7,0,504,504,-0.5,0.5,504
"1359",29590,0.5,"L2 17",45,"disamb","fp","disamb fp",8,0,414,414,0.5,0.5,414
"1360",29592,0.5,"L2 17",39,"disamb","fp","disamb fp",6,0,648,648,0.5,-0.5,648
"1361",29594,0.5,"L2 17",27,"disamb","fp","disamb fp",6,0,406,406,0.5,-0.5,406
"1362",29596,0.5,"L2 17",43,"disamb","fp","disamb fp",6,0,416,416,0.5,-0.5,416
"1363",29598,0.5,"L2 17",48,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1364",29600,0.5,"L2 17",34,"disamb","fp","disamb fp",5,0,376,376,-0.5,-0.5,376
"1365",29602,0.5,"L2 17",25,"disamb","fp","disamb fp",8,0,274,274,0.5,0.5,274
"1366",29604,0.5,"L2 17",36,"disamb","fp","disamb fp",7,0,400,400,-0.5,0.5,400
"1367",29606,0.5,"L2 17",26,"disamb","fp","disamb fp",5,0,140,140,-0.5,-0.5,140
"1368",29608,0.5,"L2 17",46,"disamb","fp","disamb fp",5,0,308,308,-0.5,-0.5,308
"1369",29610,0.5,"L2 18",47,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1370",29612,0.5,"L2 18",28,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
"1371",29614,0.5,"L2 18",27,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1372",29616,0.5,"L2 18",38,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"1373",29618,0.5,"L2 18",34,"disamb","fp","disamb fp",6,1,0,NA,0.5,-0.5,NA
"1374",29620,0.5,"L2 18",39,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1375",29622,0.5,"L2 18",31,"disamb","fp","disamb fp",7,1,0,NA,-0.5,0.5,NA
"1376",29624,0.5,"L2 18",37,"disamb","fp","disamb fp",5,0,260,260,-0.5,-0.5,260
"1377",29626,0.5,"L2 18",45,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"1378",29628,0.5,"L2 18",40,"disamb","fp","disamb fp",8,0,290,290,0.5,0.5,290
"1379",29630,0.5,"L2 18",33,"disamb","fp","disamb fp",5,1,0,NA,-0.5,-0.5,NA
"1380",29632,0.5,"L2 18",48,"disamb","fp","disamb fp",8,1,0,NA,0.5,0.5,NA
