"","X","group","subject","item","region","measure","sort","condition","skips","rawdata","nozero","ambiguity","continuation","trimmed_nozero"
"1",19201,-0.5,"L1 1",38,"disamb","tt","disamb tt",6,0,328,328,0.5,-0.5,328
"2",19203,-0.5,"L1 1",39,"disamb","tt","disamb tt",7,0,1822,1822,-0.5,0.5,1822
"3",19205,-0.5,"L1 1",26,"disamb","tt","disamb tt",6,0,336,336,0.5,-0.5,336
"4",19207,-0.5,"L1 1",34,"disamb","tt","disamb tt",6,0,283,283,0.5,-0.5,283
"5",19209,-0.5,"L1 1",46,"disamb","tt","disamb tt",6,0,376,376,0.5,-0.5,376
"6",19211,-0.5,"L1 1",29,"disamb","tt","disamb tt",5,0,485,485,-0.5,-0.5,485
"7",19213,-0.5,"L1 1",36,"disamb","tt","disamb tt",8,0,1782,1782,0.5,0.5,1782
"8",19215,-0.5,"L1 1",30,"disamb","tt","disamb tt",6,0,546,546,0.5,-0.5,546
"9",19217,-0.5,"L1 1",40,"disamb","tt","disamb tt",8,0,513,513,0.5,0.5,513
"10",19219,-0.5,"L1 1",33,"disamb","tt","disamb tt",5,0,558,558,-0.5,-0.5,558
"11",19221,-0.5,"L1 1",43,"disamb","tt","disamb tt",7,0,1409,1409,-0.5,0.5,1409
"12",19223,-0.5,"L1 1",28,"disamb","tt","disamb tt",8,0,732,732,0.5,0.5,732
"13",19225,-0.5,"L1 1",31,"disamb","tt","disamb tt",7,0,751,751,-0.5,0.5,751
"14",19227,-0.5,"L1 1",45,"disamb","tt","disamb tt",5,0,298,298,-0.5,-0.5,298
"15",19229,-0.5,"L1 1",25,"disamb","tt","disamb tt",5,0,956,956,-0.5,-0.5,956
"16",19231,-0.5,"L1 1",41,"disamb","tt","disamb tt",5,0,752,752,-0.5,-0.5,752
"17",19233,-0.5,"L1 1",42,"disamb","tt","disamb tt",6,0,1555,1555,0.5,-0.5,1555
"18",19235,-0.5,"L1 1",37,"disamb","tt","disamb tt",5,0,1224,1224,-0.5,-0.5,1224
"19",19237,-0.5,"L1 1",32,"disamb","tt","disamb tt",8,0,1022,1022,0.5,0.5,1022
"20",19239,-0.5,"L1 1",48,"disamb","tt","disamb tt",8,0,269,269,0.5,0.5,269
"21",19241,-0.5,"L1 1",47,"disamb","tt","disamb tt",7,0,177,177,-0.5,0.5,177
"22",19243,-0.5,"L1 1",44,"disamb","tt","disamb tt",8,0,405,405,0.5,0.5,405
"23",19245,-0.5,"L1 1",27,"disamb","tt","disamb tt",7,0,2518,2518,-0.5,0.5,2518
"24",19247,-0.5,"L1 1",35,"disamb","tt","disamb tt",7,0,1217,1217,-0.5,0.5,1217
"25",19249,-0.5,"L1 2",46,"disamb","tt","disamb tt",7,0,3285,3285,-0.5,0.5,NA
"26",19251,-0.5,"L1 2",25,"disamb","tt","disamb tt",6,0,343,343,0.5,-0.5,343
"27",19253,-0.5,"L1 2",39,"disamb","tt","disamb tt",8,0,435,435,0.5,0.5,435
"28",19255,-0.5,"L1 2",38,"disamb","tt","disamb tt",7,0,1358,1358,-0.5,0.5,1358
"29",19257,-0.5,"L1 2",30,"disamb","tt","disamb tt",7,0,717,717,-0.5,0.5,717
"30",19259,-0.5,"L1 2",27,"disamb","tt","disamb tt",8,0,1532,1532,0.5,0.5,1532
"31",19261,-0.5,"L1 2",29,"disamb","tt","disamb tt",6,0,1452,1452,0.5,-0.5,1452
"32",19263,-0.5,"L1 2",33,"disamb","tt","disamb tt",6,0,159,159,0.5,-0.5,159
"33",19265,-0.5,"L1 2",32,"disamb","tt","disamb tt",5,0,704,704,-0.5,-0.5,704
"34",19267,-0.5,"L1 2",43,"disamb","tt","disamb tt",8,0,606,606,0.5,0.5,606
"35",19269,-0.5,"L1 2",45,"disamb","tt","disamb tt",6,1,0,NA,0.5,-0.5,NA
"36",19271,-0.5,"L1 2",48,"disamb","tt","disamb tt",5,0,216,216,-0.5,-0.5,216
"37",19273,-0.5,"L1 2",47,"disamb","tt","disamb tt",8,0,621,621,0.5,0.5,621
"38",19275,-0.5,"L1 2",31,"disamb","tt","disamb tt",8,0,919,919,0.5,0.5,919
"39",19277,-0.5,"L1 2",26,"disamb","tt","disamb tt",7,0,989,989,-0.5,0.5,989
"40",19279,-0.5,"L1 2",42,"disamb","tt","disamb tt",7,0,922,922,-0.5,0.5,922
"41",19281,-0.5,"L1 2",36,"disamb","tt","disamb tt",5,0,377,377,-0.5,-0.5,377
"42",19283,-0.5,"L1 2",35,"disamb","tt","disamb tt",8,0,1023,1023,0.5,0.5,1023
"43",19285,-0.5,"L1 2",44,"disamb","tt","disamb tt",5,0,208,208,-0.5,-0.5,208
"44",19287,-0.5,"L1 2",41,"disamb","tt","disamb tt",6,0,315,315,0.5,-0.5,315
"45",19289,-0.5,"L1 2",37,"disamb","tt","disamb tt",6,0,209,209,0.5,-0.5,209
"46",19291,-0.5,"L1 2",40,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"47",19293,-0.5,"L1 2",28,"disamb","tt","disamb tt",5,0,400,400,-0.5,-0.5,400
"48",19295,-0.5,"L1 2",34,"disamb","tt","disamb tt",7,0,301,301,-0.5,0.5,301
"49",19298,-0.5,"L1 3",34,"disamb","tt","disamb tt",8,0,563,563,0.5,0.5,563
"50",19300,-0.5,"L1 3",30,"disamb","tt","disamb tt",8,0,1989,1989,0.5,0.5,1989
"51",19302,-0.5,"L1 3",38,"disamb","tt","disamb tt",8,0,1665,1665,0.5,0.5,1665
"52",19304,-0.5,"L1 3",43,"disamb","tt","disamb tt",5,0,835,835,-0.5,-0.5,835
"53",19306,-0.5,"L1 3",47,"disamb","tt","disamb tt",5,0,1686,1686,-0.5,-0.5,1686
"54",19308,-0.5,"L1 3",25,"disamb","tt","disamb tt",7,0,849,849,-0.5,0.5,849
"55",19310,-0.5,"L1 3",37,"disamb","tt","disamb tt",7,0,1657,1657,-0.5,0.5,1657
"56",19312,-0.5,"L1 3",40,"disamb","tt","disamb tt",6,0,1284,1284,0.5,-0.5,1284
"57",19314,-0.5,"L1 3",42,"disamb","tt","disamb tt",8,0,2422,2422,0.5,0.5,2422
"58",19316,-0.5,"L1 3",33,"disamb","tt","disamb tt",7,0,416,416,-0.5,0.5,416
"59",19318,-0.5,"L1 3",39,"disamb","tt","disamb tt",5,0,1204,1204,-0.5,-0.5,1204
"60",19320,-0.5,"L1 3",41,"disamb","tt","disamb tt",7,0,917,917,-0.5,0.5,917
"61",19322,-0.5,"L1 3",27,"disamb","tt","disamb tt",5,0,1220,1220,-0.5,-0.5,1220
"62",19324,-0.5,"L1 3",29,"disamb","tt","disamb tt",7,0,1766,1766,-0.5,0.5,1766
"63",19326,-0.5,"L1 3",46,"disamb","tt","disamb tt",8,0,946,946,0.5,0.5,946
"64",19328,-0.5,"L1 3",28,"disamb","tt","disamb tt",6,0,785,785,0.5,-0.5,785
"65",19330,-0.5,"L1 3",35,"disamb","tt","disamb tt",5,0,2351,2351,-0.5,-0.5,2351
"66",19332,-0.5,"L1 3",45,"disamb","tt","disamb tt",7,0,1128,1128,-0.5,0.5,1128
"67",19334,-0.5,"L1 3",32,"disamb","tt","disamb tt",6,0,1633,1633,0.5,-0.5,1633
"68",19336,-0.5,"L1 3",26,"disamb","tt","disamb tt",8,0,2004,2004,0.5,0.5,2004
"69",19338,-0.5,"L1 3",36,"disamb","tt","disamb tt",6,0,925,925,0.5,-0.5,925
"70",19340,-0.5,"L1 3",31,"disamb","tt","disamb tt",5,0,971,971,-0.5,-0.5,971
"71",19342,-0.5,"L1 3",48,"disamb","tt","disamb tt",6,0,1329,1329,0.5,-0.5,1329
"72",19344,-0.5,"L1 3",44,"disamb","tt","disamb tt",6,0,502,502,0.5,-0.5,502
"73",19346,-0.5,"L1 4",43,"disamb","tt","disamb tt",6,0,594,594,0.5,-0.5,594
"74",19348,-0.5,"L1 4",33,"disamb","tt","disamb tt",8,0,491,491,0.5,0.5,491
"75",19350,-0.5,"L1 4",29,"disamb","tt","disamb tt",8,0,211,211,0.5,0.5,211
"76",19352,-0.5,"L1 4",41,"disamb","tt","disamb tt",8,0,183,183,0.5,0.5,183
"77",19354,-0.5,"L1 4",26,"disamb","tt","disamb tt",5,0,498,498,-0.5,-0.5,498
"78",19356,-0.5,"L1 4",28,"disamb","tt","disamb tt",7,0,375,375,-0.5,0.5,375
"79",19358,-0.5,"L1 4",25,"disamb","tt","disamb tt",8,0,273,273,0.5,0.5,273
"80",19360,-0.5,"L1 4",34,"disamb","tt","disamb tt",5,0,347,347,-0.5,-0.5,347
"81",19362,-0.5,"L1 4",38,"disamb","tt","disamb tt",5,0,262,262,-0.5,-0.5,262
"82",19364,-0.5,"L1 4",30,"disamb","tt","disamb tt",5,0,194,194,-0.5,-0.5,194
"83",19366,-0.5,"L1 4",48,"disamb","tt","disamb tt",7,0,166,166,-0.5,0.5,166
"84",19368,-0.5,"L1 4",27,"disamb","tt","disamb tt",6,0,393,393,0.5,-0.5,393
"85",19370,-0.5,"L1 4",35,"disamb","tt","disamb tt",6,0,661,661,0.5,-0.5,661
"86",19372,-0.5,"L1 4",45,"disamb","tt","disamb tt",8,0,293,293,0.5,0.5,293
"87",19374,-0.5,"L1 4",42,"disamb","tt","disamb tt",5,0,277,277,-0.5,-0.5,277
"88",19376,-0.5,"L1 4",47,"disamb","tt","disamb tt",6,0,218,218,0.5,-0.5,218
"89",19378,-0.5,"L1 4",39,"disamb","tt","disamb tt",6,0,303,303,0.5,-0.5,303
"90",19380,-0.5,"L1 4",44,"disamb","tt","disamb tt",7,0,187,187,-0.5,0.5,187
"91",19382,-0.5,"L1 4",32,"disamb","tt","disamb tt",7,0,837,837,-0.5,0.5,837
"92",19384,-0.5,"L1 4",37,"disamb","tt","disamb tt",8,0,231,231,0.5,0.5,231
"93",19386,-0.5,"L1 4",46,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"94",19388,-0.5,"L1 4",31,"disamb","tt","disamb tt",6,0,293,293,0.5,-0.5,293
"95",19390,-0.5,"L1 4",40,"disamb","tt","disamb tt",7,0,565,565,-0.5,0.5,565
"96",19392,-0.5,"L1 4",36,"disamb","tt","disamb tt",7,0,321,321,-0.5,0.5,321
"97",19393,-0.5,"L1 5",39,"disamb","tt","disamb tt",7,0,1034,1034,-0.5,0.5,1034
"98",19395,-0.5,"L1 5",33,"disamb","tt","disamb tt",5,0,429,429,-0.5,-0.5,429
"99",19397,-0.5,"L1 5",30,"disamb","tt","disamb tt",6,0,308,308,0.5,-0.5,308
"100",19399,-0.5,"L1 5",46,"disamb","tt","disamb tt",6,0,754,754,0.5,-0.5,754
"101",19401,-0.5,"L1 5",25,"disamb","tt","disamb tt",5,0,803,803,-0.5,-0.5,803
"102",19403,-0.5,"L1 5",42,"disamb","tt","disamb tt",6,0,257,257,0.5,-0.5,257
"103",19405,-0.5,"L1 5",41,"disamb","tt","disamb tt",5,0,406,406,-0.5,-0.5,406
"104",19407,-0.5,"L1 5",36,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5,NA
"105",19409,-0.5,"L1 5",34,"disamb","tt","disamb tt",6,0,212,212,0.5,-0.5,212
"106",19411,-0.5,"L1 5",35,"disamb","tt","disamb tt",7,1,0,NA,-0.5,0.5,NA
"107",19413,-0.5,"L1 5",43,"disamb","tt","disamb tt",7,0,443,443,-0.5,0.5,443
"108",19415,-0.5,"L1 5",47,"disamb","tt","disamb tt",7,0,778,778,-0.5,0.5,778
"109",19417,-0.5,"L1 5",38,"disamb","tt","disamb tt",6,0,267,267,0.5,-0.5,267
"110",19419,-0.5,"L1 5",27,"disamb","tt","disamb tt",7,1,0,NA,-0.5,0.5,NA
"111",19421,-0.5,"L1 5",45,"disamb","tt","disamb tt",5,0,215,215,-0.5,-0.5,215
"112",19423,-0.5,"L1 5",37,"disamb","tt","disamb tt",5,0,131,131,-0.5,-0.5,131
"113",19425,-0.5,"L1 5",48,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5,NA
"114",19427,-0.5,"L1 5",44,"disamb","tt","disamb tt",8,0,109,109,0.5,0.5,109
"115",19429,-0.5,"L1 5",26,"disamb","tt","disamb tt",6,0,164,164,0.5,-0.5,164
"116",19431,-0.5,"L1 5",32,"disamb","tt","disamb tt",8,0,448,448,0.5,0.5,448
"117",19433,-0.5,"L1 5",28,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5,NA
"118",19435,-0.5,"L1 5",31,"disamb","tt","disamb tt",7,1,0,NA,-0.5,0.5,NA
"119",19437,-0.5,"L1 5",29,"disamb","tt","disamb tt",5,0,244,244,-0.5,-0.5,244
"120",19439,-0.5,"L1 5",40,"disamb","tt","disamb tt",8,0,190,190,0.5,0.5,190
"121",19442,-0.5,"L1 6",30,"disamb","tt","disamb tt",7,0,270,270,-0.5,0.5,270
"122",19444,-0.5,"L1 6",35,"disamb","tt","disamb tt",8,0,132,132,0.5,0.5,132
"123",19446,-0.5,"L1 6",43,"disamb","tt","disamb tt",8,0,264,264,0.5,0.5,264
"124",19448,-0.5,"L1 6",36,"disamb","tt","disamb tt",5,0,147,147,-0.5,-0.5,147
"125",19450,-0.5,"L1 6",32,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"126",19452,-0.5,"L1 6",37,"disamb","tt","disamb tt",6,1,0,NA,0.5,-0.5,NA
"127",19454,-0.5,"L1 6",47,"disamb","tt","disamb tt",8,0,365,365,0.5,0.5,365
"128",19456,-0.5,"L1 6",33,"disamb","tt","disamb tt",6,0,360,360,0.5,-0.5,360
"129",19458,-0.5,"L1 6",41,"disamb","tt","disamb tt",6,0,182,182,0.5,-0.5,182
"130",19460,-0.5,"L1 6",26,"disamb","tt","disamb tt",7,0,298,298,-0.5,0.5,298
"131",19462,-0.5,"L1 6",39,"disamb","tt","disamb tt",8,0,132,132,0.5,0.5,132
"132",19464,-0.5,"L1 6",38,"disamb","tt","disamb tt",7,0,102,102,-0.5,0.5,102
"133",19466,-0.5,"L1 6",25,"disamb","tt","disamb tt",6,0,265,265,0.5,-0.5,265
"134",19468,-0.5,"L1 6",34,"disamb","tt","disamb tt",7,0,179,179,-0.5,0.5,179
"135",19470,-0.5,"L1 6",27,"disamb","tt","disamb tt",8,0,350,350,0.5,0.5,350
"136",19472,-0.5,"L1 6",48,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"137",19474,-0.5,"L1 6",28,"disamb","tt","disamb tt",5,0,331,331,-0.5,-0.5,331
"138",19476,-0.5,"L1 6",31,"disamb","tt","disamb tt",8,0,183,183,0.5,0.5,183
"139",19478,-0.5,"L1 6",46,"disamb","tt","disamb tt",7,0,479,479,-0.5,0.5,479
"140",19480,-0.5,"L1 6",40,"disamb","tt","disamb tt",5,0,559,559,-0.5,-0.5,559
"141",19482,-0.5,"L1 6",42,"disamb","tt","disamb tt",7,0,467,467,-0.5,0.5,467
"142",19484,-0.5,"L1 6",45,"disamb","tt","disamb tt",6,0,125,125,0.5,-0.5,125
"143",19486,-0.5,"L1 6",44,"disamb","tt","disamb tt",5,0,380,380,-0.5,-0.5,380
"144",19488,-0.5,"L1 6",29,"disamb","tt","disamb tt",6,1,0,NA,0.5,-0.5,NA
"145",19489,-0.5,"L1 7",44,"disamb","tt","disamb tt",6,0,1490,1490,0.5,-0.5,1490
"146",19491,-0.5,"L1 7",35,"disamb","tt","disamb tt",5,0,3903,3903,-0.5,-0.5,3903
"147",19493,-0.5,"L1 7",26,"disamb","tt","disamb tt",8,0,1259,1259,0.5,0.5,1259
"148",19495,-0.5,"L1 7",38,"disamb","tt","disamb tt",8,0,463,463,0.5,0.5,463
"149",19497,-0.5,"L1 7",28,"disamb","tt","disamb tt",6,0,460,460,0.5,-0.5,460
"150",19499,-0.5,"L1 7",45,"disamb","tt","disamb tt",7,0,352,352,-0.5,0.5,352
"151",19501,-0.5,"L1 7",41,"disamb","tt","disamb tt",7,0,239,239,-0.5,0.5,239
"152",19503,-0.5,"L1 7",43,"disamb","tt","disamb tt",5,0,1172,1172,-0.5,-0.5,1172
"153",19505,-0.5,"L1 7",27,"disamb","tt","disamb tt",5,0,2620,2620,-0.5,-0.5,2620
"154",19507,-0.5,"L1 7",32,"disamb","tt","disamb tt",6,0,2491,2491,0.5,-0.5,2491
"155",19509,-0.5,"L1 7",47,"disamb","tt","disamb tt",5,0,1318,1318,-0.5,-0.5,1318
"156",19511,-0.5,"L1 7",42,"disamb","tt","disamb tt",8,0,579,579,0.5,0.5,579
"157",19513,-0.5,"L1 7",29,"disamb","tt","disamb tt",7,0,393,393,-0.5,0.5,393
"158",19515,-0.5,"L1 7",46,"disamb","tt","disamb tt",8,0,1704,1704,0.5,0.5,1704
"159",19517,-0.5,"L1 7",36,"disamb","tt","disamb tt",6,0,515,515,0.5,-0.5,515
"160",19519,-0.5,"L1 7",39,"disamb","tt","disamb tt",5,0,371,371,-0.5,-0.5,371
"161",19521,-0.5,"L1 7",48,"disamb","tt","disamb tt",6,0,1830,1830,0.5,-0.5,1830
"162",19523,-0.5,"L1 7",33,"disamb","tt","disamb tt",7,0,640,640,-0.5,0.5,640
"163",19525,-0.5,"L1 7",34,"disamb","tt","disamb tt",8,0,587,587,0.5,0.5,587
"164",19527,-0.5,"L1 7",40,"disamb","tt","disamb tt",6,0,182,182,0.5,-0.5,182
"165",19529,-0.5,"L1 7",30,"disamb","tt","disamb tt",8,0,257,257,0.5,0.5,257
"166",19531,-0.5,"L1 7",25,"disamb","tt","disamb tt",7,0,817,817,-0.5,0.5,817
"167",19533,-0.5,"L1 7",31,"disamb","tt","disamb tt",5,0,484,484,-0.5,-0.5,484
"168",19535,-0.5,"L1 7",37,"disamb","tt","disamb tt",7,0,180,180,-0.5,0.5,180
"169",19538,-0.5,"L1 8",46,"disamb","tt","disamb tt",5,0,429,429,-0.5,-0.5,429
"170",19540,-0.5,"L1 8",41,"disamb","tt","disamb tt",8,0,191,191,0.5,0.5,191
"171",19542,-0.5,"L1 8",39,"disamb","tt","disamb tt",6,0,352,352,0.5,-0.5,352
"172",19544,-0.5,"L1 8",35,"disamb","tt","disamb tt",6,0,487,487,0.5,-0.5,487
"173",19546,-0.5,"L1 8",26,"disamb","tt","disamb tt",5,0,417,417,-0.5,-0.5,417
"174",19548,-0.5,"L1 8",44,"disamb","tt","disamb tt",7,0,207,207,-0.5,0.5,207
"175",19550,-0.5,"L1 8",38,"disamb","tt","disamb tt",5,0,710,710,-0.5,-0.5,710
"176",19552,-0.5,"L1 8",28,"disamb","tt","disamb tt",7,0,529,529,-0.5,0.5,529
"177",19554,-0.5,"L1 8",34,"disamb","tt","disamb tt",5,0,582,582,-0.5,-0.5,582
"178",19556,-0.5,"L1 8",36,"disamb","tt","disamb tt",7,0,469,469,-0.5,0.5,469
"179",19558,-0.5,"L1 8",48,"disamb","tt","disamb tt",7,0,571,571,-0.5,0.5,571
"180",19560,-0.5,"L1 8",47,"disamb","tt","disamb tt",6,0,363,363,0.5,-0.5,363
"181",19562,-0.5,"L1 8",25,"disamb","tt","disamb tt",8,0,418,418,0.5,0.5,418
"182",19564,-0.5,"L1 8",43,"disamb","tt","disamb tt",6,0,264,264,0.5,-0.5,264
"183",19566,-0.5,"L1 8",42,"disamb","tt","disamb tt",5,0,360,360,-0.5,-0.5,360
"184",19568,-0.5,"L1 8",31,"disamb","tt","disamb tt",6,0,257,257,0.5,-0.5,257
"185",19570,-0.5,"L1 8",32,"disamb","tt","disamb tt",7,0,217,217,-0.5,0.5,217
"186",19572,-0.5,"L1 8",33,"disamb","tt","disamb tt",8,0,262,262,0.5,0.5,262
"187",19574,-0.5,"L1 8",27,"disamb","tt","disamb tt",6,0,409,409,0.5,-0.5,409
"188",19576,-0.5,"L1 8",45,"disamb","tt","disamb tt",8,0,255,255,0.5,0.5,255
"189",19578,-0.5,"L1 8",30,"disamb","tt","disamb tt",5,0,241,241,-0.5,-0.5,241
"190",19580,-0.5,"L1 8",37,"disamb","tt","disamb tt",8,0,324,324,0.5,0.5,324
"191",19582,-0.5,"L1 8",29,"disamb","tt","disamb tt",8,0,415,415,0.5,0.5,415
"192",19584,-0.5,"L1 8",40,"disamb","tt","disamb tt",7,0,378,378,-0.5,0.5,378
"193",19585,-0.5,"L1 9",40,"disamb","tt","disamb tt",8,0,1100,1100,0.5,0.5,1100
"194",19587,-0.5,"L1 9",37,"disamb","tt","disamb tt",5,0,723,723,-0.5,-0.5,723
"195",19589,-0.5,"L1 9",42,"disamb","tt","disamb tt",6,0,580,580,0.5,-0.5,580
"196",19591,-0.5,"L1 9",39,"disamb","tt","disamb tt",7,0,586,586,-0.5,0.5,586
"197",19593,-0.5,"L1 9",35,"disamb","tt","disamb tt",7,0,1968,1968,-0.5,0.5,1968
"198",19595,-0.5,"L1 9",38,"disamb","tt","disamb tt",6,0,644,644,0.5,-0.5,644
"199",19597,-0.5,"L1 9",26,"disamb","tt","disamb tt",6,0,767,767,0.5,-0.5,767
"200",19599,-0.5,"L1 9",32,"disamb","tt","disamb tt",8,0,412,412,0.5,0.5,412
"201",19601,-0.5,"L1 9",29,"disamb","tt","disamb tt",5,0,645,645,-0.5,-0.5,645
"202",19603,-0.5,"L1 9",47,"disamb","tt","disamb tt",7,0,1901,1901,-0.5,0.5,1901
"203",19605,-0.5,"L1 9",36,"disamb","tt","disamb tt",8,0,334,334,0.5,0.5,334
"204",19607,-0.5,"L1 9",27,"disamb","tt","disamb tt",7,0,492,492,-0.5,0.5,492
"205",19609,-0.5,"L1 9",48,"disamb","tt","disamb tt",8,0,886,886,0.5,0.5,886
"206",19611,-0.5,"L1 9",28,"disamb","tt","disamb tt",8,0,615,615,0.5,0.5,615
"207",19613,-0.5,"L1 9",33,"disamb","tt","disamb tt",5,0,751,751,-0.5,-0.5,751
"208",19615,-0.5,"L1 9",31,"disamb","tt","disamb tt",7,0,711,711,-0.5,0.5,711
"209",19617,-0.5,"L1 9",43,"disamb","tt","disamb tt",7,0,332,332,-0.5,0.5,332
"210",19619,-0.5,"L1 9",44,"disamb","tt","disamb tt",8,0,541,541,0.5,0.5,541
"211",19621,-0.5,"L1 9",45,"disamb","tt","disamb tt",5,0,390,390,-0.5,-0.5,390
"212",19623,-0.5,"L1 9",46,"disamb","tt","disamb tt",6,0,427,427,0.5,-0.5,427
"213",19625,-0.5,"L1 9",30,"disamb","tt","disamb tt",6,0,280,280,0.5,-0.5,280
"214",19627,-0.5,"L1 9",25,"disamb","tt","disamb tt",5,0,301,301,-0.5,-0.5,301
"215",19629,-0.5,"L1 9",41,"disamb","tt","disamb tt",5,0,540,540,-0.5,-0.5,540
"216",19631,-0.5,"L1 9",34,"disamb","tt","disamb tt",6,0,242,242,0.5,-0.5,242
"217",19633,-0.5,"L1 10",40,"disamb","tt","disamb tt",5,0,810,810,-0.5,-0.5,810
"218",19635,-0.5,"L1 10",25,"disamb","tt","disamb tt",6,0,291,291,0.5,-0.5,291
"219",19637,-0.5,"L1 10",28,"disamb","tt","disamb tt",5,0,610,610,-0.5,-0.5,610
"220",19639,-0.5,"L1 10",29,"disamb","tt","disamb tt",6,0,364,364,0.5,-0.5,364
"221",19641,-0.5,"L1 10",47,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5,NA
"222",19643,-0.5,"L1 10",37,"disamb","tt","disamb tt",6,0,431,431,0.5,-0.5,431
"223",19645,-0.5,"L1 10",30,"disamb","tt","disamb tt",7,0,353,353,-0.5,0.5,353
"224",19647,-0.5,"L1 10",45,"disamb","tt","disamb tt",6,0,180,180,0.5,-0.5,180
"225",19649,-0.5,"L1 10",36,"disamb","tt","disamb tt",5,1,0,NA,-0.5,-0.5,NA
"226",19651,-0.5,"L1 10",26,"disamb","tt","disamb tt",7,0,284,284,-0.5,0.5,284
"227",19653,-0.5,"L1 10",32,"disamb","tt","disamb tt",5,0,281,281,-0.5,-0.5,281
"228",19655,-0.5,"L1 10",43,"disamb","tt","disamb tt",8,0,304,304,0.5,0.5,304
"229",19657,-0.5,"L1 10",33,"disamb","tt","disamb tt",6,0,181,181,0.5,-0.5,181
"230",19659,-0.5,"L1 10",31,"disamb","tt","disamb tt",8,1,0,NA,0.5,0.5,NA
"231",19661,-0.5,"L1 10",39,"disamb","tt","disamb tt",8,0,618,618,0.5,0.5,618
"232",19663,-0.5,"L1 10",42,"disamb","tt","disamb tt",7,0,655,655,-0.5,0.5,655
"233",19665,-0.5,"L1 10",48,"disamb","tt","disamb tt",5,0,800,800,-0.5,-0.5,800
"234",19667,-0.5,"L1 10",27,"disamb","tt","disamb tt",8,0,160,160,0.5,0.5,160
"235",19669,-0.5,"L1 10",35,"disamb","tt","disamb tt",8,0,675,675,0.5,0.5,675
"236",19671,-0.5,"L1 10",46,"disamb","tt","disamb tt",7,0,188,188,-0.5,0.5,188
"237",19673,-0.5,"L1 10",38,"disamb","tt","disamb tt",7,0,367,367,-0.5,0.5,367
"238",19675,-0.5,"L1 10",34,"disamb","tt","disamb tt",7,0,410,410,-0.5,0.5,410
"239",19677,-0.5,"L1 10",44,"disamb","tt","disamb tt",5,0,393,393,-0.5,-0.5,393
"240",19679,-0.5,"L1 10",41,"disamb","tt","disamb tt",6,0,264,264,0.5,-0.5,264
"241",19681,-0.5,"L1 11",37,"disamb","tt","disamb tt",7,0,1524,1524,-0.5,0.5,1524
"242",19683,-0.5,"L1 11",43,"disamb","tt","disamb tt",5,0,776,776,-0.5,-0.5,776
"243",19685,-0.5,"L1 11",34,"disamb","tt","disamb tt",8,0,672,672,0.5,0.5,672
"244",19687,-0.5,"L1 11",38,"disamb","tt","disamb tt",8,0,664,664,0.5,0.5,664
"245",19689,-0.5,"L1 11",26,"disamb","tt","disamb tt",8,0,214,214,0.5,0.5,214
"246",19691,-0.5,"L1 11",42,"disamb","tt","disamb tt",8,0,890,890,0.5,0.5,890
"247",19693,-0.5,"L1 11",46,"disamb","tt","disamb tt",8,0,608,608,0.5,0.5,608
"248",19695,-0.5,"L1 11",41,"disamb","tt","disamb tt",7,0,556,556,-0.5,0.5,556
"249",19697,-0.5,"L1 11",31,"disamb","tt","disamb tt",5,0,398,398,-0.5,-0.5,398
"250",19699,-0.5,"L1 11",45,"disamb","tt","disamb tt",7,0,896,896,-0.5,0.5,896
"251",19701,-0.5,"L1 11",35,"disamb","tt","disamb tt",5,0,708,708,-0.5,-0.5,708
"252",19703,-0.5,"L1 11",32,"disamb","tt","disamb tt",6,0,1518,1518,0.5,-0.5,1518
"253",19705,-0.5,"L1 11",47,"disamb","tt","disamb tt",5,0,324,324,-0.5,-0.5,324
"254",19707,-0.5,"L1 11",36,"disamb","tt","disamb tt",6,0,402,402,0.5,-0.5,402
"255",19709,-0.5,"L1 11",25,"disamb","tt","disamb tt",7,0,98,98,-0.5,0.5,98
"256",19711,-0.5,"L1 11",30,"disamb","tt","disamb tt",8,0,672,672,0.5,0.5,672
"257",19713,-0.5,"L1 11",40,"disamb","tt","disamb tt",6,0,404,404,0.5,-0.5,404
"258",19715,-0.5,"L1 11",48,"disamb","tt","disamb tt",6,0,680,680,0.5,-0.5,680
"259",19717,-0.5,"L1 11",29,"disamb","tt","disamb tt",7,0,424,424,-0.5,0.5,424
"260",19719,-0.5,"L1 11",27,"disamb","tt","disamb tt",5,0,678,678,-0.5,-0.5,678
"261",19721,-0.5,"L1 11",33,"disamb","tt","disamb tt",7,0,410,410,-0.5,0.5,410
"262",19723,-0.5,"L1 11",39,"disamb","tt","disamb tt",5,0,672,672,-0.5,-0.5,672
"263",19725,-0.5,"L1 11",28,"disamb","tt","disamb tt",6,0,326,326,0.5,-0.5,326
"264",19727,-0.5,"L1 11",44,"disamb","tt","disamb tt",6,0,434,434,0.5,-0.5,434
"265",19729,-0.5,"L1 12",37,"disamb","tt","disamb tt",6,0,377,377,0.5,-0.5,377
